Index	true_label	text	shap	pred_label
898	0	The beauty routine for prominent women who work and live under the eye of a camera can include not just haircuts, but hair color, highlights, lowlights, Keratin treatments, blowouts, braids, manicures, pedicures, facials, eyebrow waxes, eyelash extensions.	[('The', '0'), ('who', '0'), ('eye', '0'), ('not', '0'), ('highlights,', '0'), ('manicures,', '0'), ('extensions.', '0')]	0
899	1	And in return for the value you have created, the employment you have provided and the tax revenue you have generated, all you get is a bunch of chippy socialists and whiny Remoaners accusing you of being selfish, greedy, and unpatriotic.	[('And', '0'), ('you', '0'), ('have', '0'), ('you', '0'), ('is', '0'), ('and', '0'), ('being', '0')]	0
900	1	Tedros and his agency have been on the defensive after President Donald Trump of the United States — the WHO’s biggest single donor — last week ordered a halt to U.S. funding for the agency, alleging that it botched the early response to the outbreak.	[('week', 0.04264336585004033), ('Donald', 0.009163028588102808), ('the', 0.0013260089617373393), ('Trump', 0.00019758333334422674), ('a', 0.0), ('ordered', -0.001109433682551707), ('alleging', -0.0033772964901517145), ('United', -0.009222025989883136)]	0
901	1	It’s no exaggeration to say that everything that Trump has done since then has been a pathetic effort to nuh-uh the hecklers and prove that he’s no #BunkerBoy, but a big, tough guy who will totally kick your ass without breaking a sweat. He’ll shove the White House doctor out to tell some more lies about Trump’s health, if that’s what it takes.	[('It’s', '0'), ('everything', '0'), ('then', '0'), ('to', '0'), ('that', '0'), ('big,', '0'), ('kick', '0'), ('sweat.', '0'), ('doctor', '0'), ('lies', '0'), ('what', '0')]	0
902	1	A gaggle of representatives from theologically liberal denominations recently issued a statement against Christian nationalism in America, claiming that it threatens both American democracy and the ability of our religious communities to live in peace.	[('A', '0'), ('liberal', '0'), ('against', '0'), ('that', '0'), ('and', '0'), ('communities', '0')]	0
903	0	President Donald Trump said Monday that he is looking at a possible payroll tax cut, along with other measures, to help American workers and boost the economy, which has been hit hard by the coronavirus outbreak.	[('President', '0'), ('he', '0'), ('payroll', '0'), ('measures,', '0'), ('boost', '0'), ('hit', '0')]	0
904	0	Democratic presidential hopeful Cory Booker on Monday unveiled a sweeping plan to reduce gun violence that includes establishing a national gun licensing program, limiting individual purchases of firearms to one per month, and placing a ban on assault weapons and high-capacity magazines.	[('Democratic', '0'), ('Monday', '0'), ('reduce', '0'), ('a', '0'), ('individual', '0'), ('per', '0'), ('assault', '0')]	0
905	1	Iowa farmers are bearing the brunt of the U.S. trade war with China as Donald Trump continues to threaten increased tariffs on Chinese imports.	[('Iowa', '0'), ('of', '0'), ('China', '0'), ('threaten', '0')]	0
906	1	The note, which was full of anti-Semitic language and lauded white supremacy, named the Christchurch shooter and the man accused of fatally shooting 11 people.	[('The', '0'), ('anti-Semitic', '0'), ('named', '0'), ('man', '0'), ('people.', '0')]	0
907	1	Throughout his presidency, Trump has shown a penchant for quick fixes and slapdash policies aimed at satisfying the short-term appetites of his base, no matter how much it hurts the country’s long-term welfare.	[('Throughout', '0'), ('a', '0'), ('slapdash', '0'), ('short-term', '0'), ('matter', '0'), ('country’s', '0')]	0
908	1	But few people who describe themselves as transgender wish to live as members of the opposite sex, and even fewer wish to undergo cosmetic surgery.	[('But', '0'), ('as', '0'), ('members', '0'), ('even', '0'), ('surgery.', '0')]	0
909	1	Meanwhile, white supremacist propaganda distribution nearly tripled from 2017 to 2018, according to the ADL, which also documented a rise in racist rallies and demonstrations.	[('Meanwhile,', '0'), ('tripled', '0'), ('to', '0'), ('a', '0'), ('demonstrations.', '0')]	0
910	1	During a nationally-televised press briefing President Donald Trump suggested doctors and scientists should test the “injection” of disinfectants, like bleach or alcohol, into the human body as a way to cure coronavirus.	[('should', 0.02746810579191534), ('to', 0.005829923992388959), ('bleach', 0.0006403255034207267), ('disinfectants,', 0.0), ('During', -0.003727825121808992), ('as', -0.00784443743538027)]	0
911	1	Health care and education costs have also outpaced inflation, that has left many in the middle class struggling to pay their bills day-to day: More than 20% of middle-income households spend more than they earn, the report says.	[('Health', '0'), ('also', '0'), ('many', '0'), ('to', '0'), ('More', '0'), ('spend', '0'), ('report', '0')]	0
912	1	Gun control advocates said gun rights groups are sowing fear during the pandemic in order to boost firearms sales, adding that increased gun ownership during the crisis could lead to more domestic violence.	[('Gun', '0'), ('groups', '0'), ('pandemic', '0'), ('sales,', '0'), ('during', '0'), ('more', '0')]	0
913	1	But behind the scenes, Trump was getting briefings. Terrible briefings. Really awful stuff. His own campaign manager, Brad Parscale, who was reported to have spent his hefty paycheck from the Trump campaign on condos, a luxury boat and a Ferrari, met with him and showed him his internal poll numbers.	[('But', '0'), ('getting', '0'), ('stuff.', '0'), ('Parscale,', '0'), ('spent', '0'), ('Trump', '0'), ('boat', '0'), ('him', '0'), ('poll', '0')]	0
914	1	Democrats are shortsighted if they simply believe that creating new limits on gun ownership will increase Americans’ safety.	[('Democrats', '0'), ('believe', '0'), ('gun', '0')]	0
915	1	While many women, and the men who love them, are well aware that, spurred on by the Vatican, United States Conference of Catholic Bishops (USCCB) and the so-called personhood movement, Republicans are working feverishly to eradicate women’s reproductive rights.	[('While', '0'), ('who', '0'), ('that,', '0'), ('United', '0'), ('(USCCB)', '0'), ('Republicans', '0'), ('women’s', '0')]	0
916	1	Reports that dozens of Iranian-Americans were detained at the U.S.-Canada border on Saturday and questioned about their “political views and allegiances” were met with alarm by lawmakers and rights groups, particularly given the soaring military tensions between Iran and the U.S. following the Trump administration’s assassination of Iranian General Qasem Soleimani.	[('Reports', '0'), ('detained', '0'), ('Saturday', '0'), ('views', '0'), ('alarm', '0'), ('particularly', '0'), ('between', '0'), ('the', '0'), ('General', '0')]	0
917	1	Borrowing from Hillary Clinton, leftist Italian media have labeled those attending the pro-family Congress a “list of deplorables,” calling pro-life and pro-family advocates “neofascists” and “homophobes.”	[('Borrowing', '0'), ('media', '0'), ('pro-family', '0'), ('calling', '0'), ('and', '0')]	0
918	1	"White nationalists also expressed excitement Tuesday about Trump's plan to use an executive order to end ""birthright citizenship,"" the automatic grant of citizen status to anyone born in the United States."	[('White', '0'), ('about', '0'), ('executive', '0'), ('the', '0'), ('to', '0'), ('States.', '0')]	0
919	1	That has led to fears that gangs could exploit undocumented migrants already in the country for cheap labor, an established but illegal practice known as “caporalato” that one United Nations expert has called a form of modern slavery.	[('That', '0'), ('gangs', '0'), ('in', '0'), ('an', '0'), ('as', '0'), ('expert', '0'), ('modern', '0')]	0
920	1	King went on to defend his tweet with a number of confused and contradictory statements.	[('and', 0.013921612627577056), ('tweet', 0.0030225668757531674), ('on', -0.02646821091593841)]	0
921	0	Hawaii eyes even stricter gun laws in wake of shooting that killed 2 police officers	[('Hawaii', '0'), ('in', '0'), ('2', '0')]	0
922	0	On this episode of the Federalist Radio Hour, Garett shares his experiences covering politics, how television and print media have changed, and his own account of the first year of the Trump presidency.	[('On', '0'), ('Radio', '0'), ('covering', '0'), ('media', '0'), ('account', '0'), ('the', '0')]	0
923	1	The death of the postal service would deprive Americans of a way to vote, pay bills, apply for passports, get prescriptions, send letters, receive tax refunds, collect Social Security and ship items ranging from gold bars to cremated remains.	[('The', '0'), ('would', '0'), ('to', '0'), ('passports,', '0'), ('tax', '0'), ('ship', '0'), ('to', '0')]	0
924	1	Sen. Ernst’s flippancy shows how little she and other Republicans think of the grannies and grandpas, dads and moms, and working men and women who have broken their backs to pay taxes and provide for their families.	[('Sen.', '0'), ('she', '0'), ('the', '0'), ('moms,', '0'), ('who', '0'), ('pay', '0'), ('families.', '0')]	0
925	1	On Friday, Trump claimed he had reached a landmark last-minute immigration deal with Mexico, which meant he no longer had to impose the tariffs he had been threatening, part of his incoherent southern-border policy.	[('On', '0'), ('reached', '0'), ('with', '0'), ('longer', '0'), ('he', '0'), ('his', '0')]	0
926	1	Surprising because in its early trailer, FX’s Anti-Phyllis Schlafly Series Mrs. America sold itself as a celebration of second-wave feminism as it waged righteous war against the dark forces of the “patriarchy.”	[('Surprising', '0'), ('FX’s', '0'), ('sold', '0'), ('second-wave', '0'), ('war', '0'), ('the', '0')]	0
927	0	Rep. David Cicilline (D-RI), during a hearing Wednesday suggested President Trump was partly to blame for the rise of white nationalism.	[('Rep.', '0'), ('hearing', '0'), ('partly', '0'), ('of', '0')]	0
928	1	And the oligarch billionaires have been waiting for just this moment, funding massive voter suppression, right-wing media, politicians who tell us that up is down, and efforts to keep their colleague, billionaire Donald Trump, in office.	[('And', '0'), ('waiting', '0'), ('massive', '0'), ('who', '0'), ('down,', '0'), ('colleague,', '0')]	0
929	0	The Sandy Hook tragedy rocked the United States when a 20-year-old man shot and killed his mother at home and then went on a rampage at the school, also killing himself.	[('The', '0'), ('United', '0'), ('shot', '0'), ('home', '0'), ('rampage', '0'), ('himself.', '0')]	0
930	1	Nancy Pelosi Proposes 1,400-Page Coronavirus Bill Stuffed with Pork	[('Bill', 0.013111672278338957), ('Pork', 0.0)]	0
931	0	Last summer, Romney criticized President Trump’s response to violence in Charlottesville, accusing him of moral equivalence between neo-Nazis and those opposing “racism and bigotry” — but without noting that the latter had disrupted a lawful, permitted protest.	[('Last', '0'), ('response', '0'), ('him', '0'), ('and', '0'), ('—', '0'), ('latter', '0'), ('protest.', '0')]	0
932	1	Trump has also in his years in the White House frequently praised the use of violence. He told police officers in 2017 that they shouldn’t worry about hitting suspects’ heads as they place them in patrol cars. And on a conference call with governors on Monday, he berated them for not “dominating” the streets of their cities.	[('Trump', '0'), ('in', '0'), ('the', '0'), ('police', '0'), ('shouldn’t', '0'), ('as', '0'), ('cars.', '0'), ('with', '0'), ('them', '0'), ('of', '0')]	0
933	1	An analysis by Fox News shows at least eight potential Democratic candidates have voiced support for or touted aspects of the proposal, which amounts to a drastic overhaul of the U.S. economy and government benefit system.	[('An', '0'), ('at', '0'), ('have', '0'), ('aspects', '0'), ('to', '0'), ('U.S.', '0')]	0
934	1	Power is pretty much all the racist right wants.	[('Power', '0'), ('racist', '0')]	0
935	0	Owens defended herself Friday by insisting that her blackness was credential enough to claim expertise in domestic terrorism.	[('Owens', '0'), ('that', '0'), ('to', '0')]	0
936	1	Justice Sonia Sotomayor, in her dissent, accused the majority of weaponizing the First Amendment — an unconscionable position for a person tasked with “faithfully and impartially” discharging the duty to protect the inherent rights of all Americans. The dissenters have perverted the intent of the Founders. It’s none of Sotomayor’s business how we use free expression. It’s her business to protect it.	[('Justice', '0'), ('accused', '0'), ('First', '0'), ('for', '0'), ('and', '0'), ('protect', '0'), ('Americans.', '0'), ('intent', '0'), ('of', '0'), ('free', '0'), ('protect', '0')]	0
937	0	Malinowski, a Democrat representing New Jersey’s seventh congressional district, said in a call that he would threaten McConnell by withholding Lysol for his constituents.	[('Malinowski,', '0'), ('seventh', '0'), ('call', '0'), ('by', '0')]	0
938	1	At the World Economic Forum in the Swiss Alps, Trump argued that a regime of tax cuts, regulatory rollbacks and protectionist trade policies have benefited the working class.	[('At', '0'), ('the', '0'), ('a', '0'), ('rollbacks', '0'), ('benefited', '0')]	0
939	0	Transgender controversy also erupted ahead of International Women’s Day in Leicester, after a students’ union at Leicester University voted to rebrand the day as International Womxn’s Day, in order to be more inclusive of transgender women.	[('Transgender', '0'), ('International', '0'), ('a', '0'), ('voted', '0'), ('International', '0'), ('be', '0')]	0
940	0	Reports of Americans misusing bleach and other disinfectants quickly flooded the news, as hospital emergency rooms saw spikes in bleach exposure and other similar poisonings. When confronted with the news of people misusing bleach, Trump refused to take any responsibility.	[('people', 0.012964760927754474), ('Reports', 0.0038491071929320085), ('quickly', 0.0009131761866397514), ('disinfectants', 0.0), ('spikes', -0.0010126302460979853), ('the', -0.004854733639912382), ('with', -0.009011577795969292)]	0
941	1	As shocking as it is, even the terrorists of ISIS have been shown for respect for science when it comes to COVID-19 than the Christian Right, American white nationalists and coronavirus truthers. And the more the Christian Right rails against Fauci and social distancing, the more painfully obvious it becomes that they are a white nationalist death cult.	[('As', '0'), ('the', '0'), ('shown', '0'), ('it', '0'), ('Christian', '0'), ('coronavirus', '0'), ('Christian', '0'), ('social', '0'), ('it', '0'), ('white', '0')]	0
942	1	So conservative activists are turning to their favorite weapons — bad faith and distraction — to advance an agenda of gender inequality.	[('So', '0'), ('their', '0'), ('and', '0'), ('agenda', '0')]	0
943	1	In a three-part breakdown of how Trump has failed this moment and the nation, (Ret.) Gen. Allen specifically called out this administration singling out antifa—a leaderless movement that is, by definition, anti-fascist—as a terrorist group while ignoring the white supremacists who have been proven to be inciting violence at some of these protests.	[('In', '0'), ('Trump', '0'), ('the', '0'), ('called', '0'), ('antifa—a', '0'), ('definition,', '0'), ('ignoring', '0'), ('been', '0'), ('at', '0')]	0
944	1	President Donald Trump clearly wasn’t pleased on Wednesday when he learned that his former Defense Secretary James Mattis had spoken out against him. So the president responded in his usual and predictable way: lashing out on Twitter.	[('President', '0'), ('on', '0'), ('his', '0'), ('had', '0'), ('the', '0'), ('and', '0'), ('Twitter.', '0')]	0
945	1	Edwards’ allies are pushing a narrative that supporting Rispone is akin to being a racist like infamous white supremacist David Duke.	[('Edwards’', '0'), ('that', '0'), ('being', '0'), ('supremacist', '0')]	0
946	0	Victoria’s Secret chose the middle of a worldwide pandemic to launch its spring campaign featuring transgender and plus-sized models. 	[('Victoria’s', '0'), ('a', '0'), ('spring', '0'), ('models.', '0')]	0
947	1	In his ongoing effort to differentiate between himself and Bernie Sanders, Joe Biden is touting background checks but ignoring the fact they do not stop mass public attackers.	[('In', '0'), ('between', '0'), ('Biden', '0'), ('ignoring', '0'), ('stop', '0')]	0
948	1	Worth noting, however, is that Democrats have also been notably two-faced on gun control.	[('Worth', '0'), ('have', '0'), ('gun', '0')]	0
949	1	As the president spoke about doing “a lot” to address gun violence, while also emphasizing mental health, it was hard not to think of one of the first bills Trump signed into law.	[('As', '0'), ('“a', '0'), ('while', '0'), ('was', '0'), ('one', '0'), ('signed', '0')]	0
950	0	Further, the Trump Tax Cuts and Jobs Act also repealed the Obamacare individual mandate, which serves as a giant middle-class tax cut. 	[('Act', 0.016234872660506963), ('Cuts', 0.0009266175810685451), ('a', 0.0), ('the', -0.006151472933113924)]	0
951	0	Long-simmering tensions between Japan and South Korea exploded at the beginning of July, when Japan imposed restrictions on the export of chemicals crucial to electronics manufacturing to South Korea. 	[('Long-simmering', '0'), ('Korea', '0'), ('July,', '0'), ('the', '0'), ('electronics', '0')]	0
952	0	Gates added that raising taxes on the wealthy would narrow the wealth gap between the richest and poorest of Americans.	[('Gates', '0'), ('the', '0'), ('gap', '0'), ('of', '0')]	0
953	1	Alex Berenson, a former reporter at the New York Times who has written extensively debunking fearmongering claims related to the lockdowns wrote on Twitter Thursday that the tech giant to benefit the most from pandemic stay-home orders is refused to sell his latest book.	[('Alex', '0'), ('the', '0'), ('written', '0'), ('to', '0'), ('Thursday', '0'), ('benefit', '0'), ('orders', '0'), ('latest', '0')]	0
954	1	How far will Republicans go to destroy democracy?	[('How', '0'), ('destroy', '0')]	0
955	1	In 2018, Trump spoke wistfully about Chinese President Xi Jinping’s ability to change the constitution and scrap limits on the number of terms he could serve. And today he is trying to get Russia reinstated into the Group of 7, the organization of large democratic economies, even as Putin seeks to extend his presidential term until 2036 and still retains control of a portion of Ukraine, the reason Russia was expelled from what had been the G8 in the first place.	[('In', '0'), ('Chinese', '0'), ('change', '0'), ('on', '0'), ('could', '0'), ('trying', '0'), ('the', '0'), ('of', '0'), ('Putin', '0'), ('term', '0'), ('control', '0'), ('the', '0'), ('what', '0'), ('the', '0')]	0
956	1	In addition to mocking Ivanka for her looks, the exhibit that invites people to throw trash at vacuuming Ivanka Trump lookalike demeans the First Daughter’s success as a business woman and White House advisor to that of a woman with a vacuum—as if something’s wrong with that, too. 	[('In', '0'), ('her', '0'), ('people', '0'), ('Ivanka', '0'), ('Daughter’s', '0'), ('and', '0'), ('of', '0'), ('if', '0'), ('', '0')]	0
957	1	Some people hate Trump and mock everything from his geography gaffes to his appearance. They’ve done the same thing with Rush. All of this mockery and vitriol is just an attempt to thwart their real success in revolutionizing American culture and politics.	[('Some', '0'), ('everything', '0'), ('his', '0'), ('thing', '0'), ('mockery', '0'), ('attempt', '0'), ('in', '0')]	0
958	1	While low unemployment and steadily — if slowly — rising wages have improved the fortunes of lower-income Americans, these gains pale in comparison to the investment gains realized by the wealthy few.	[('While', '0'), ('if', '0'), ('improved', '0'), ('these', '0'), ('the', '0'), ('wealthy', '0')]	0
959	0	Still, gun-control advocates believe momentum is on their side.	[('Still,', '0'), ('on', '0')]	0
960	1	Remarkably, the first three years of Trump’s presidency were relatively smooth sailing outside of self-inflicted crimes and mishaps. His actual approach to life was never fully tested in the Oval Office. Now, with the first real challenge of his presidency, he is utterly adrift.	[('relatively', 0.017093334616663344), ('his', 0.0061597003775482415), ('was', 0.002594370077334538), ('Oval', 0.0013119161861664564), ('Trump’s', -0.00039038583756744073), ('the', -0.0033576134220331877), ('challenge', -0.008240045436244622), ('real', -0.018813449516242434)]	0
961	1	He is asking President Trump, a fellow climate change disbeliever and another white nationalist, for help with dousing the fires.	[('He', '0'), ('fellow', '0'), ('white', '0'), ('the', '0')]	0
962	0	Not only do most U.S. workers not have that luxury – 29% have the option to work remotely, according to Labor Department data – many have frontline exposure to the virus because their jobs put them in front of people.	[('Not', '0'), ('not', '0'), ('have', '0'), ('according', '0'), ('many', '0'), ('virus', '0'), ('in', '0')]	0
963	1	Team Trump simply decided to consider changes that would have dramatic effects on those who rely on the social-insurance programs.	[('Team', '0'), ('changes', '0'), ('on', '0'), ('social-insurance', '0')]	0
964	0	Ankara launched a cross-border attack against Syria’s Kurds on October 9 after the United States announced a military pullout from the north of the war-torn country.	[('Ankara', '0'), ('Syria’s', '0'), ('the', '0'), ('pullout', '0'), ('war-torn', '0')]	0
965	1	H.R. 8, as well as other new gun control legislation currently being considered by the House Democrat majority do not accomplish the goal of reducing gun violence.	[('H.R.', '0'), ('new', '0'), ('considered', '0'), ('do', '0'), ('reducing', '0')]	0
966	1	The First Amendment forbids the establishment of a state church in the United States, but it in no way imposes the incoherent burden of religious neutrality on our civic institutions	[('The', '0'), ('of', '0'), ('United', '0'), ('way', '0'), ('religious', '0')]	0
967	1	And yes, there’s something in the Fox News DNA over the years that has meant that women political opponents spark a deeper sense of outrage and hate.	[('And', '0'), ('Fox', '0'), ('that', '0'), ('opponents', '0'), ('outrage', '0')]	0
968	1	When the nation's highest civilian honor went to a right-wing media personality, it served as an oddly appropriate capstone to Trump's broader goals.	[('When', '0'), ('went', '0'), ('it', '0'), ('capstone', '0')]	0
969	1	Germany tries to stop Trump from luring away firm working on coronavirus vaccine.	[('Germany', '0'), ('luring', '0'), ('vaccine.', '0')]	0
970	1	Not only would House Bill 2320 rescind the rights for same-sex marriage, it also would cement into law a litany of far right wing extremist claims, including that being LGBTQ is a “mythology,” government recognition of LGBTQ people is “the greatest sham since the inception of American jurisprudence,” and the proposition that there “are no ex-blacks but there are thousands of ex-gays.”	[('same-sex', 0.01640374860559777), ('Bill', 0.00839669329717331), ('Not', 0.004186020989592424), ('“mythology,”', 0.001809595103778363), ('extremist', 0.0004673315937880318), ('inception', 9.446235544259496e-05), ('of', -0.0002555903332993192), ('recognition', -0.0031347321109225744), ('the', -0.004342251027972359), ('no', -0.0077625086571735), ('American', -0.016115247951032245)]	0
971	0	On Friday, Trump said he remained ready to help South Korea and Japan solve their lingering dispute over World War II-era forced labor that has blighted their trade ties.	[('On', '0'), ('ready', '0'), ('Japan', '0'), ('World', '0'), ('has', '0')]	0
972	1	If Donald Trump was willing to have Americans gassed and beaten so he could stage a photo opportunity, what will he be willing to do to retain the presidency come election time?	[('If', '0'), ('have', '0'), ('he', '0'), ('what', '0'), ('do', '0'), ('election', '0')]	0
973	1	We could also point out how many of us said Trump and his party, unable to pay for their massive tax breaks for the wealthy, would invariably go after Medicare and Medicaid to help finance the tax giveaways – just as Republicans are doing now.	[('We', '0'), ('many', '0'), ('his', '0'), ('their', '0'), ('wealthy,', '0'), ('and', '0'), ('tax', '0'), ('are', '0')]	0
974	1	The numbers finding broad American approval of Trump illustrate the catastrophe of the impeachment proceedings backfiring on Democrats that were precisely intended to bring the president’s approval numbers down.	[('The', '0'), ('of', '0'), ('the', '0'), ('that', '0'), ('the', '0')]	0
975	0	Shortly before the 2018 midterm elections, Donald Trump announced that he and congressional Republicans were working “around the clock” on a new, “very major” tax cut, which would exclusively benefit the middle class, and which would be ready no later than Nov. 1.	[('Shortly', '0'), ('Donald', '0'), ('congressional', '0'), ('clock”', '0'), ('tax', '0'), ('the', '0'), ('be', '0'), ('1.', '0')]	0
976	1	New Zealand Prime Minister Jacinda Ardern last month said she’s baffled by America’s failure to pass stricter gun laws, despite the wave of mass shootings that have taken place across the country over the last few decades.	[('New', '0'), ('last', '0'), ('America’s', '0'), ('laws,', '0'), ('shootings', '0'), ('the', '0'), ('decades.', '0')]	0
977	0	The Trump administration is working on a plan to let the Social Security Administration (SSA) check up on claimants on Facebook and Twitter in order to root out fraud and abuse in the disability program.	[('The', '0'), ('a', '0'), ('Security', '0'), ('claimants', '0'), ('order', '0'), ('abuse', '0')]	0
978	0	Elizabeth Warren and Bernie Sanders disagreed in a Democratic presidential debate on Tuesday over whether he once told her a woman could not win the White House in 2020, underlining an emerging rift between the progressive contenders as the first voting nears.	[('Elizabeth', '0'), ('in', '0'), ('Tuesday', '0'), ('her', '0'), ('the', '0'), ('an', '0'), ('contenders', '0')]	0
979	0	WILL noted gender dysphoria is a mental health issue and parents have the right to make healthcare decisions on behalf of their children.	[('WILL', '0'), ('mental', '0'), ('the', '0'), ('on', '0')]	0
980	1	He has been critical of illegal aliens, but not immigrants in general. Weaver nonetheless implies Trump is somehow responsible.	[('immigrants', 0.010840018769794348), ('He', -2.787354052577129e-05), ('Weaver', -0.0010145301373502779), ('has', -0.020169371740516785)]	0
981	1	The hearing comes a day after the Democrat-led House held a hearing to discuss the alleged threat of white nationalist terrorism to the country.	[('The', '0'), ('the', '0'), ('to', '0'), ('white', '0')]	0
982	1	Transgender ideology says each persons’ preferences are — and should be — unconnected from their bodies. It says that men and women are interchangeable, and can switch their sex by switching their own sense of “gender identity” so that men who say they are women really do become biological women, complete with female penises.	[('Transgender', '0'), ('are', '0'), ('unconnected', '0'), ('that', '0'), ('and', '0'), ('switching', '0'), ('identity”', '0'), ('they', '0'), ('biological', '0')]	0
983	1	Trump has shown at best a hazy grasp of his actual powers during his presidency and instead has made broad statements about his authority under the Constitution.	[('Trump', '0'), ('hazy', '0'), ('during', '0'), ('made', '0'), ('under', '0')]	0
984	1	Trump could sit on live TV, peeing his pants and whimpering that the protesters are coming for him, and his base would stick by him and claim to see courage in the urine puddles below his chair, just so long as he keeps the racism and the lib-triggering coming. They know he’s a “Bunker Boy,” but will pretend they don’t see it until the bitter end.	[('Trump', '0'), ('peeing', '0'), ('the', '0'), ('and', '0'), ('him', '0'), ('in', '0'), ('chair,', '0'), ('keeps', '0'), ('coming.', '0'), ('Boy,”', '0'), ('see', '0')]	0
985	1	The leader of India, Prime Minister Narendra Modi, has been groomed by the right-wing, xenophobic and Islamophobic Rashtriya Swayamsevak Sangh (RSS) along with its polticial arm, the Bharatiya Janata Party (BJP).	[('The', '0'), ('Narendra', '0'), ('the', '0'), ('Swayamsevak', '0'), ('polticial', '0'), ('(BJP).', '0')]	0
986	0	Gun-control activists have reported a growing number of online death threats as lawmakers have passed gun control legislation ahead of the rally.	[('Gun-control', '0'), ('number', '0'), ('lawmakers', '0'), ('ahead', '0')]	0
987	1	After Steve King’s offensive implication that white people own Western civilization, Chris Hayes predictably responded with an idiotic remark about Western civilization giving us Hitler.	[('After', '0'), ('white', '0'), ('Hayes', '0'), ('remark', '0'), ('Hitler.', '0')]	0
988	1	The National Republican Senatorial Committee slammed Senate Democrats for blocking the legislation.	[('The', '0'), ('Senate', '0')]	0
989	0	As more and more South Koreans were released from treatment for COVID-19, authorities discovered a disturbing trend. Some ostensibly cured patients were later testing positive again.	[('As', '0'), ('were', '0'), ('authorities', '0'), ('ostensibly', '0'), ('positive', '0')]	0
990	1	Everywhere he went on Monday, Trump was greeted by thousands of cheering Indian citizens, troops of traditional dancers and roadways lined with posters and billboards celebrating his visit.	[('went', 0.01049095058019186), ('and', 0.004584331069622215), ('he', 0.0022141334145598466), ('traditional', 0.00021251328311438722), ('lined', -0.008288047824072805)]	0
991	0	Northam, who is leading the push for stronger gun laws in his state, said he wants to avoid a repeat of violence that erupted at a 2017 white supremacist rally in Charlottesville, when a march by white nationalists erupted and led to the death of a counterprotester.	[('Northam,', '0'), ('for', '0'), ('state,', '0'), ('a', '0'), ('at', '0'), ('in', '0'), ('white', '0'), ('the', '0')]	0
992	1	Part of the reason billionaires can swoop in and position themselves as the saviors on so many different issues — climate change being the latest — is that government has failed to take bold action.	[('Part', '0'), ('swoop', '0'), ('the', '0'), ('issues', '0'), ('latest', '0'), ('failed', '0')]	0
993	0	New York City’s death toll was revised to over 10,000 on Tuesday to include 3,700 deaths that are presumed to be due to the novel coronavirus but never tested, the city health department said.	[('New', '0'), ('revised', '0'), ('to', '0'), ('presumed', '0'), ('novel', '0'), ('city', '0')]	0
994	0	She credited women for mobilizing against gun violence, creating the #MeToo movement against sexual harassment and discrimination, and taking back the Democratic majority in the House of Representatives.	[('She', '0'), ('gun', '0'), ('against', '0'), ('taking', '0'), ('the', '0')]	0
995	1	House Democrats are not currently pushing a firearm registry, but without a complete knowledge of the location of all firearms, universal background checks simply will not work.	[('House', '0'), ('a', '0'), ('complete', '0'), ('all', '0'), ('will', '0')]	0
996	1	This account of Trump’s decision-making, based on a senior defense official as well as several others in the Trump administration, offers insight into how the president was pushing for the fastest, most extreme measures while advisers at the Pentagon tried to persuade him that a more moderate approach would work.	[('This', '0'), ('on', '0'), ('well', '0'), ('Trump', '0'), ('the', '0'), ('fastest,', '0'), ('at', '0'), ('him', '0'), ('would', '0')]	0
997	1	The legislation also provides work permits for a huge number of illegal migrants who have jobs in the very broad category of “essential critical infrastructure.” That category includes janitors and food workers in hospitals, as well as stoop labor in agriculture.	[('The', '0'), ('for', '0'), ('migrants', '0'), ('very', '0'), ('infrastructure.”', '0'), ('food', '0'), ('as', '0')]	0
998	0	Democrats have been nervous about pitching higher taxes, although a number have said they would reverse some of President Trump’s 2017 tax cuts.	[('Democrats', '0'), ('higher', '0'), ('said', '0'), ('President', '0')]	0
999	1	A new report reveals that the 2017 GOP tax law was rife with monumental self-dealing by rich GOP lawmakers who have since benefited bigly.	[('A', '0'), ('2017', '0'), ('with', '0'), ('lawmakers', '0')]	0
1000	1	White people are being asked—or pushed—to take stock of their whiteness and identify with it more. This is a remarkably bad idea.	[('asked—or', 0.036371461703550885), ('is', 0.009790914749738254), ('of', -0.0009212793116946671), ('pushed—to', -0.010042150729594626)]	0
1001	1	Celebrity activist Alyssa Milano declared at a rally in Washington, D.C. Tuesday that because she has a vagina, she doesn’t have “equality and justice” in America.	[('Celebrity', '0'), ('a', '0'), ('that', '0'), ('she', '0'), ('in', '0')]	0
1002	0	A bill proposed by a group of Republican lawmakers on Wednesday that would have amended the Iowa Civil Rights Act by removing protections against discrimination for transgender people is dead	[('A', '0'), ('of', '0'), ('would', '0'), ('Rights', '0'), ('discrimination', '0')]	0
1003	1	While Trump has stopped short of invoking the 1807 act to use the military to enforce laws domestically, he’s kept the option open, fomenting further unrest and division. Rather than staging photo opportunities while awkwardly holding a Bible in Lafayette Square, Trump would have issued a formal proclamation calling on the insurgents to disperse if he’s serious about the application of the Insurrection Act.	[('While', '0'), ('invoking', '0'), ('the', '0'), ('he’s', '0'), ('further', '0'), ('staging', '0'), ('a', '0'), ('would', '0'), ('calling', '0'), ('if', '0'), ('of', '0')]	0
