Index	true_label	text	shap	pred_label
796	1	Actor and climate change activist Joaquin Phoenix was spotted at Oscars Party with plastic water bottle after climate change rant.	[('after', 0.02780095774682274), ('Phoenix', 0.008393802375103968), ('climate', -0.0002803755398047103), ('Joaquin', -0.001408379834465804)]	1
797	0	The defendants did not admit or deny wrongdoing. Their lawyer did not immediately respond to a request for comment. The settlement requires court approval.	[('for', 0.02211046650841475), ('did', 0.004958898415585705), ('not', 0.002099965772472513), ('Their', -0.0006336293974224993)]	1
798	0	But the new restrictions on H-2A visas could leave West Coast farmers in the lurch just as they are preparing to harvest lettuce, cabbage, broccoli, celery and strawberries, said Dave Puglia, president and CEO of the Western Growers Association.	[('new', 0.033784695223322614), ('harvest', 0.006204411844035203), ('farmers', 0.0029839281505914085), ('preparing', 0.00018526129714855122), ('Puglia,', 0.0), ('But', -0.004146435036513369), ('in', -0.021308936863985783)]	1
799	1	Practicing pro-life litigators know that Trump judges are saving lives by permitting restrictions on abortion to go into effect.	[('pro-life', 0.0304928840870927), ('litigators', 0.003955404820381976), ('on', -0.004004599666579685), ('are', -0.017995574107708863)]	1
800	1	But even after contracting a life-threatening infection that might have been prevented by a vaccine, his family stood firm on their anti-vax stance. 	[('after', 0.0374088147744197), ('stood', 0.0074231619796298), ('', 0.0), ('have', -0.0035377105453856337)]	1
801	1	Next came the sob stories. Those student loans are suffocating a generation, the candidates suggested. After all, “40 million of us who can’t start a family,” the diaper-changing daddy Swalwell contradictorily proclaimed, adding that they “Can’t take a good idea and start a business and can’t buy our first home.”	[('suggested.', 0.022339806951327094), ('candidates', 0.009741157959455831), ('idea', 0.00467440603215251), ('proclaimed,', 0.0031162217150307327), ('sob', 0.0), ('a', 0.0), ('Next', -0.0013744075371936637), ('Swalwell', -0.003625036615715843), ('student', -0.019246342814128438)]	1
802	1	For those who think this country needs baseball now to raise its depressed spirits, you might consider a cautionary historical precedent, the Summer of Swat of 1998.	[('to', 0.024408742885938167), ('think', 0.007251039578303506), ('a', 0.0), ('cautionary', -0.002748896260244128), ('needs', -0.01180020646516038)]	1
803	1	As a political calculation, it shows Biden’s campaign is confident about their standing with many suburban moderates who were swing voters in the past but have moved solidly into the Democratic Party during Trump’s presidency, offended by his bullying demeanor and chaotic style.	[('about', 0.017189804523706734), ('Trump’s', 0.0061813565811902295), ('but', 0.0017903126850612394), ('campaign', 0.00017274237292492557), ('solidly', -0.0007125062429859729), ('demeanor', -0.001442476962032001), ('presidency,', -0.004289475088280922), ('with', -0.017463130535232945)]	1
804	1	Some of Europe's biggest clubs, such as FC Barcelona in Spain and Juventus in Italy — two of the hardest-hit countries — have already agreed to hefty wage cuts with their stars.	[('such', 0.027515020483927285), ('already', 0.008969274301468013), ('hardest-hit', 0.005007765580301433), ('Juventus', 0.0), ('Barcelona', -0.0013543939595874765), ('of', -0.0071641543958830935)]	1
805	1	For our friends on the Left, Trump’s refusal to wear a mask is irresponsible toxic masculinity that is sending the wrong message and getting people killed, even though Dr. Deborah Brix has explained it’s not much of a risk. Biden, meanwhile, to their minds is leading by example by wearing his mask even when there is no good reason he should.	[('should.', 0.03853263141275234), ('irresponsible', 0.008044135279598548), ('is', 0.005173692270262444), ('the', 0.003016735028184875), ('toxic', 0.0006608394873100787), ('masculinity', 0.0), ('people', -0.00029411654663728413), ('mask', -0.0030158893026682133), ('that', -0.005527568995852819), ('even', -0.007560045796957753), ('good', -0.01454183311279964)]	1
806	1	But there’s also an intensifying global climate crisis, which carries life-changing risks for billions of people.	[('risks', 0.0274828814591341), ('an', -7.213047268193052e-06), ('billions', -0.008074602572211674)]	1
807	1	It’s a trap because a college education doesn’t guarantee a good job. For years, the return on investment for higher education has steadily declined. More than 40 percent of recent college graduates are underemployed and work in jobs that do not require a college education.	[('return', 0.021114477731802323), ('are', 0.011374972650134613), ('good', 0.006032669461281933), ('For', 0.0016867496374024715), ('than', 0.0002043046639626045), ('steadily', -0.00042732164890568855), ('that', -0.002231404574749538), ('of', -0.01558515196255641)]	1
808	1	Other than the fact that none of the above is even close to the truth and that the entire premise of the article is the fakest of fake news, the Daily Beast has a real bombshell on its hands.	[('Other', 0.03233469585709317), ('on', 0.0066024737677622), ('fake', 0.002802036253272623), ('that', 0.0009270810751813663), ('the', -0.0024686652328907654), ('of', -0.004846790152552709), ('of', -0.006987195895020935)]	1
809	1	A slew of other world leaders and senior officials lined up to express their dismay over what they said was Trump's willingness to hamper the WHO just when the world needs it the most.	[('most.', 0.02335199915095276), ('over', 0.010596997543132288), ('up', 0.0014091074170740725), ('dismay', -0.00010215369575320099), ('the', -0.0021180470891791715), ('said', -0.008570820255283535)]	1
810	1	Since the start of the coronavirus outbreak, Trump has hampered efforts to slow the virus’s spread and encouraged Americans’ restlessness under quarantine.	[('spread', 0.03823856171375715), ('the', 0.003639527470117323), ('virus’s', 0.0008063433010392674), ('efforts', -0.006085427555716711)]	1
811	0	In other cases, governors have granted the tax break to their political donors and, in some cases, themselves or their families.	[('In', 0.01611833429069355), ('and,', 0.0036180217590784224), ('cases,', -0.0004992509437421755), ('the', -0.0059951001785029405)]	1
812	0	The Lilly Ledbetter Fair Pay Act of 2009 was the latest legislative effort to close the persistently stubborn gap between how much women and men earn.	[('between', 0.0187269136008118), ('women', 0.005818579770835494), ('Pay', 0.0007128053604042584), ('gap', -0.0069725050226853305), ('close', -0.01982208596965075)]	1
813	1	This would be the same Taliban that gleefully murders young women for the crime of going to school and regards democracy as a crime against Islam punishable by death.	[('going', 0.03070565804238185), ('school', 0.010581437056187777), ('punishable', 0.0010492609384875728), ('would', -0.0002938270994226033), ('democracy', -0.00459242386460384)]	1
814	1	But Trump and his most ardent supporters seem almost physically repulsed at the very idea of wearing a mask. One Republican Ohio state legislator even claimed that since “we are all created in the image and likeness of God,” covering the face with a mask is an affront to God’s creation.	[('seem', 0.020291810840464882), ('Republican', 0.008199889652830819), ('God’s', 0.004346558919857959), ('God,”', 0.0011709369636346712), ('supporters', -0.0002241304929280663), ('since', -0.0010608192813218798), ('the', -0.0021368839213829396), ('claimed', -0.00404644760189022), ('Trump', -0.008513718808023337)]	1
815	1	The man-made Amazon fires are for clearing the land of its forests and indigenous people. The benefits are for Jair Bolsonaro’s cronies, while producing a climate disaster for the world.	[('disaster', 0.037471173854782346), ('world.', 0.002763866910345787), ('climate', 0.00016317532655883205), ('and', -0.0036854137009602215), ('for', -0.006597239666830866)]	1
816	1	Nevertheless, the media jihad continues, and that includes NBC shamelessly running a debunked and deceptive smear story that had been reported on and debunked all the way back in May.	[('back', 0.023394349559415516), ('in', 0.007745712437516024), ('had', 0.00423234918295941), ('jihad', -0.0007593274549086604), ('way', -0.002585140099785681)]	1
817	1	Tlaib charged that Israel is using U.S. funding to further its goal of an ethno-supremacist state.	[('further', 0.02489328682734407), ('Tlaib', 0.0), ('its', -0.004800182459736964)]	1
818	1	Of course, billionaires and corporations that reaped millions of dollars from the GOP tax cuts pumped some of that windfall into Republican campaigns, allowing Sen. Mitch McConnell, R-Ky., to retain control of the Senate.	[('retain', 0.02172680502588688), ('the', 0.0029281035316884407), ('pumped', 0.001015886314748561), ('dollars', -0.0005088006050959281), ('that', -0.002628292517422137), ('Republican', -0.008705266548787676)]	1
819	1	The Christian Right, white nationalists and coronavirus truthers are so twisted that they have even turned Dr. Anthony Fauci into one of the objects of their hatred. Fauci, an expert immunologist who is part of Trump’s coronavirus task force, has had to increase his security detail because of death threats from extremists who believe he is exaggerating the threat in order to undermine Trump’s presidency.	[('detail', 0.019745965954632967), ('hatred.', 0.009629230652032873), ('Fauci,', 0.006254782580172598), ('coronavirus', 0.004215407242887345), ('force,', 0.0024174544439096637), ('truthers', 0.0017390277720486513), ('the', 0.0015696434692053507), ('are', 5.774990988564266e-05), ('they', -0.0027258677783506013), ('order', -0.0062801734719401345), ('death', -0.010098550891925706)]	1
820	1	Until the last few years, all Washington could talk about was how to cut Social Security benefits, and by how much but a grass-roots progressive coalition began campaigning for expansion in 2013, and the idea has since moved straight to the heart of the Democratic Party.	[('much', 0.016792703118983465), ('years,', 0.009789277466671444), ('cut', 0.006479451394493771), ('began', 0.0009831339762714098), ('expansion', -0.0005364395795865718), ('the', -0.001298850185453959), ('all', -0.0044231279705855804), ('last', -0.00820786252354051)]	1
821	1	For Fox, Clinton, Omar, and Ocasio-Cortez represent perfect targets in terms of riling up its intolerant base: Clinton is a woman of a certain age, while Ocasio-Cortez and Omar are women of a certain heritage.	[('age,', 0.014567613477054764), ('certain', 0.005327649908308776), ('Omar', 0.001170926100487244), ('a', 0.0), ('is', -0.0015217676890356456), ('and', -0.009555933375670402)]	1
822	1	Today’s mainstream media doesn’t want you to remember, but the early days of feminism were rife with ideological battles and  backstabbing that would put a medieval court to shame.	[('remember,', 0.01668278280027623), ('backstabbing', 0.002537903264151339), ('rife', 0.00044938016522829696), ('battles', -0.0012607356226602962), ('days', -0.006775681791375428)]	1
823	1	A bold statement Wednesday from former Secretary of Defense Gen. James Mattis eviscerating Donald Trump has landed like a bomb in the Senate Republican caucus, sending members fleeing in all different directions.	[('of', 0.01789791731061064), ('former', 0.00542779138901781), ('Mattis', 0.002506592816130917), ('fleeing', 0.0007045087843884757), ('James', -0.0012215290479148488), ('members', -0.013279906832303102)]	1
824	1	The justices threw out a challenge from gun rights groups.	[('rights', 0.0024747474747474894), ('out', -0.0021882190413287294)]	1
825	0	Retailers are ramping up hiring for positions ranging from the warehouse to the checkout counter, as delivery and service workers increasingly become indispensable to Americans largely confined to their homes because of concerns about the coronavirus.	[('positions', 0.02474451041518403), ('to', 0.008328317430647091), ('workers', 0.0050904142805551274), ('homes', -0.0005280890087163259), ('the', -0.0014447178348843115), ('warehouse', -0.0038423344148793524)]	1
826	1	Apparently, even many people within the gun rights movement are concerned and are working to prevent people from openly bringing weapons to the rally but with leaders like Tucker Carlson and Donald Trump rooting them on, the “good people” who will descend on Richmond on January 20 may feel like they have approval to light a spark.	[('even', 0.02027590994115564), ('are', 0.012131534455697819), ('like', 0.008613087575594976), ('and', 0.0047077348910116255), ('openly', 0.003331471204884322), ('prevent', 0.00023909325968148764), ('rally', -0.0015269483339988032), ('they', -0.0027610197301905716), ('concerned', -0.005157463025073854), ('who', -0.017126507533163752)]	1
827	0	In Spain, hundreds of thousands of women, wearing purple and raising their fists, took to the streets of cities around the country calling for greater gender equality.	[('In', 0.019255467919458057), ('Spain,', 0.008222484212177193), ('raising', 0.0001325668308719963), ('the', -0.0025490381850789413), ('women,', -0.006250479096181883)]	1
828	1	It was at this point that Trump thought it’d be a good idea to start bragging.	[('this', 0.036633888426112635), ('start', 0.006470843039856488), ('point', -0.004409478668856282)]	1
829	1	More subtly, however, Pelosi is also using her gender to put Trump — who is visibly unnerved by having any woman around that isn’t clearly there to serve him, sexually or otherwise — on his heels. 	[('woman', 0.014055269691220205), ('her', 0.008958162919622443), ('sexually', 0.0038281966990311067), ('visibly', 0.0016928731177440425), ('', 0.0), ('Trump', -0.004446474418173292), ('his', -0.01844709230703876)]	1
830	1	India’s Prime Minister Narendra Modi is often compared to Donald Trump, especially when it comes to his anti-Muslim policies.	[('his', 0.027116175893700935), ('Minister', 0.005497784286643583), ('compared', -0.0012122894001437223), ('anti-Muslim', -0.014033387699634255)]	1
831	1	Carmen Lodato wears a pin with her mother’s face — a reminder of the heart-wrenching murder six years ago in Alexandria, Va., that got her into the fight for gun control. 	[('ago', 0.017701397091061805), ('face', 0.00622847136279482), ('Lodato', 0.0), ('Va.,', -0.00022469270172396195), ('Alexandria,', -0.0019283241135377327), ('with', -0.014379347109913142)]	1
832	1	Palmer had been using the power of deputization to create a private armed force comprised of his political supporters—and he gave them tremendous powers, including the ability to harass his enemies.	[('private', 0.020850969719031744), ('political', 0.006103708920187781), ('Palmer', 0.0023509271772666064), ('deputization', 0.0), ('had', -0.00893738884365787), ('power', -0.02061152108405577)]	1
833	1	The tragedy of America’s 18 years in Afghanistan has been a stubborn refusal to admit the Afghan government is incapable of standing on its own, no matter how much money is poured into it, how much training its troops are given, or how many of its battles American soldiers fight.	[('fight.', 0.025119375677474052), ('are', 0.011758558360326027), ('on', 0.005612792545452824), ('how', 0.002065443756272024), ('Afghanistan', -0.0006780695811340565), ('tragedy', -0.0011358911808511995), ('the', -0.003850703112401226), ('is', -0.006204072271708706), ('troops', -0.010369708253491422)]	1
834	1	In response to Hawley’s criticisms, Sargent went to his blog Monday night to accuse Hawley of racialist dog-whistles.	[('his', 0.019533650510456864), ('Hawley’s', 0.0), ('response', -0.004727270426007418)]	1
835	1	Bloomberg did not reference specific jokes. ABC News reported in December that it obtained a copy of a 32-page booklet distributed at a party in 1990 that included sexist remarks by Bloomberg, reportedly compiled by his colleagues.	[('reportedly', 0.019785364964037), ('sexist', 0.00686397107175038), ('it', 0.0011979464399497685), ('compiled', 0.000360950752541912), ('reference', -0.0008453959936348831), ('at', -0.005588023745178991), ('did', -0.016552849673000476)]	1
836	1	President Donald Trump accused Democrats of “politicizing” the deadly coronavirus during a campaign rally here on Friday, claiming that the outbreak is “their new hoax” as he continued to downplay the risk in the U.S.	[('new', 0.019923202011650307), ('is', 0.0051612724139512055), ('on', 0.0008490281723671233), ('deadly', -2.5885243144507797e-05), ('as', -0.0014914291570206051), ('President', -0.007177484047284311)]	1
837	1	Sargent has written leftist pieces at the Washington Post for years. In March 2016, Sargent called then-candidate Donald Trump a “nightmare nominee,” saying that not even white men like Trump.	[('called', 0.029486880852689915), ('years.', 0.0134386571419132), ('Sargent', 0.0017119319032142444), ('at', 4.7641409922140056e-05), ('nominee,”', -0.0019258169561135563)]	1
838	1	Take, for example, the four reliably liberal Supreme Court justices, all of whom believe it’s OK to compel Americans to pay dues to political organizations they disagree with, to coerce them to say things they abhor, and to compel them to create things that undermine their principles.	[('for', 0.015519516553423797), ('to', 0.007796312792332299), ('to', 0.005728130420363198), ('them', 0.0035077545110947196), ('compel', 0.0003433932445884258), ('justices,', -0.0006867561903779206), ('dues', -0.0016255240877878553), ('political', -0.005345813908313925)]	1
839	1	Suicide hotlines are overwhelmed. Unemployment is skyrocketing. Women and children in abusive relationships are stuck at home in a nightmare situation with their abusers. Alcohol sales are through the roof. Foster kids have nowhere to go to be loved and cared for.	[('for.', 0.01978106776834029), ('are', 0.009141012893802728), ('children', 0.00454954676612234), ('Foster', 0.0012122043055180299), ('home', -2.8435296359824445e-05), ('skyrocketing.', -0.0024167909549626153), ('have', -0.004374947589098514)]	1
840	1	Bear in mind that none of these moneyed elites did anything to earn these extraordinary bonanzas. They didn’t work any harder, didn’t get smarter, didn’t add anything of value to society but simply reclined in luxury and let their money make money. 	[('any', 0.016775829190205184), ('these', 0.005228628044776617), ('to', 0.00428655725884129), ('smarter,', 0.0006948408620665114), ('simply', 8.217660475724808e-05), ('mind', -0.0003679968728486305), ('of', -0.003458439980447285), ('harder,', -0.010303146118331519)]	1
841	0	Tesla warned on Jan. 30 that it would see a 1-1.5 week delay in the ramp-up of Shanghai-built Model 3 cars as a result of the epidemic, which has severely disrupted communications and supply chains across China.	[('30', 0.018494943989151982), ('warned', 0.009680137239453239), ('cars', 0.00184488021806111), ('a', 0.0), ('as', -0.0003894100949633805), ('week', -0.008630986661915424), ('Jan.', -0.018477572535439246)]	1
842	1	Right-wing media sprung into action to try to discredit her, of course, by implying that a woman who graduated summa cum laude with an economics degree is a bimbo and with  Twitchy using a screenshot to make the usually genial Ocasio-Cortez somehow look like a ballbuster.	[('of', 0.012547142366298534), ('try', 0.004762322853472531), ('genial', 0.0026553805781843022), ('usually', 0.0007216832187420407), ('cum', 0.0), ('ballbuster.', 0.0), ('to', -0.006783798842899029), ('media', -0.008342740856258609)]	1
843	0	U.S. President Donald Trump is doing well and is very healthy, White House adviser Kellyanne Conway told Fox News on Thursday, after a U.S. military official who worked at the White House was found to have been infected with the novel coronavirus.	[('told', 0.022964950687659743), ('is', 0.00805346850782762), ('novel', 0.0014731698514034409), ('U.S.', 0.0), ('House', -0.00213127488837508), ('was', -0.006179012980483591), ('on', -0.01186892925073113)]	1
844	1	Rispone is crying foul about the race-baiting ads from Edwards’ allies.	[('about', 0.019506751490031046), ('Edwards’', -0.0022469800195463806)]	1
845	0	Republicans and gun-rights groups have pledged stiff resistance.	[('Republicans', 0.004274771524771479), ('gun-rights', -0.0022205150781421357)]	1
846	1	Perhaps the pushback from the Pentagon will increase the political cost, but if congressional Republicans won’t break with the president, then he’ll probably be able to create the carnage he seeks without too much difficulty.	[('he’ll', 0.019644989925758357), ('if', 0.012211804765574475), ('pushback', 0.0038841825887716962), ('Pentagon', 0.0005648230651538034), ('the', -0.002630727165383402), ('cost,', -0.005351769546002645)]	1
847	1	While it’s perfectly evident that Trump does have racist supporters (which he is suspiciously reluctant to condemn), many contend that Trumpism is itself not racist, but merely a justified reaction to the Left’s racial patronage.	[('it’s', 0.017373426756965005), ('(which', 0.004865201944499737), ('have', 0.001393240581919779), ('that', -0.0006040801491181625), ('suspiciously', -0.0016493761299211053), ('to', -0.004145816411741225)]	1
848	1	In an apparent attempt to divert attention from a lacklustre White House effort to counter the COVID-19 pandemic and a tone-deaf approach to racial injustice, President Donald Trump has entered into another of his many quagmires where he seems to have spoken first and contemplated later.	[('White', 0.024400752455385116), ('has', 0.010425780599058108), ('an', 0.004076927589540874), ('to', 0.0011265461672179988), ('entered', 5.944946119302519e-05), ('spoken', -0.0003072846534761331), ('apparent', -0.0012970597013734042), ('attention', -0.009974094985448836)]	1
849	1	Amazon first refused to publish a book skeptical of the mainstream narrative on the novel Wuhan coronavirus while still continuing to promote works by anarchists and Adolf Hitler.	[('of', 0.022757928217088594), ('the', 0.0037067904003753025), ('Amazon', 0.0005685781321524197), ('mainstream', -0.0027449058041132644), ('to', -0.010068094706460222)]	1
850	1	A year after a Democratic wave swept an unprecedented number of women and people of color into higher office all across America, and at a time when Trump’s approval rating is cratering, women should not be afraid of nominating another woman to drive Trump and his brand of pig-headed patriarchy out of the Oval Office.	[('should', 0.03135215142530653), ('to', 0.006659895612212621), ('the', 0.0049228350266085985), ('all', 0.0027110919436585256), ('women', 0.0007674172547725977), ('cratering,', 0.0), ('Oval', -0.000925205952948347), ('and', -0.005377665284906682), ('woman', -0.012945015553192784), ('another', -0.019630228093947585)]	1
851	0	Owens, who said in her opening remarks that she is a Democrat who supports President Donald Trump, said Democrat policies have harmed blacks.	[('she', 0.016030890137612875), ('said', 0.0067971657103112395), ('a', 0.0), ('Owens,', -0.0022966392091921415)]	1
852	1	Gun enthusiasts cannot admit that they like firearms because they fear black people.	[('because', 0.01340488817012049), ('Gun', -0.0005084418965699566)]	1
853	1	The media and the left did their best to ignore the racial diversity of the well-armed crowd.	[('of', 0.01951810597512611), ('the', 0.004596714297603433), ('left', -0.010618370519286708)]	1
854	1	But the Christian Right embodies a dangerous form of Christianity that is bitterly anti-science, and its ideology goes hand in hand with white nationalism and the coronavirus truther movement.	[('anti-science,', 0.027136430397672755), ('and', 0.010153134851257966), ('But', 0.0033843238808149456), ('in', 0.0012720501634427405), ('bitterly', -0.00043567824510421627)]	1
855	1	"Trump again drew a misleading comparison between the coronavirus and the seasonal flu, telling his supporters that ""35,000 on average each year die from the flu, that's a lot of people."""	"[('between', 0.01875892210685439), ('again', 0.004613813593705632), ('the', 0.0007734471460869052), ('coronavirus', -0.00045286042957319415), ('drew', -0.005681996304857364), ('""35,000', -0.018080723621146003)]"	1
856	1	The Obama and then the Trump administrations supported repressive and corrupt governments that followed Zelaya’s ouster, giving a green light to assassinations of dissidents and journalists, government-linked drug trafficking, and spiraling crime.	[('followed', 0.024161313205895478), ('the', 0.00554308323698477), ('Zelaya’s', 0.0), ('ouster,', -0.0005730396065602894), ('The', -0.002515393267043281), ('to', -0.010952863980782553)]	1
857	0	During a rare public address last week, the former president appeared to challenge Trumpism while urging U.S. voters to resist detractors of American democracy	[('of', 0.014488704488496438), ('detractors', 0.004188886420472926), ('U.S.', 0.0), ('public', -0.0056241147526460075)]	1
858	1	Ocasio-Cortez used this weekend’s news cycle to continue highlighting the evils of wealth inequality, and to draw attention to serious policy fixes for the problem.	[('used', 0.03274982693885933), ('inequality,', 0.005829933276114371), ('highlighting', -0.0026454546339488016), ('to', -0.007079702562604539), ('for', -0.022314078546094587)]	1
859	0	President Donald Trump’s younger adult son is being criticized for falsely claiming on national television that the COVID-19  crisis is a Democratic hoax that will “disappear” after the November presidential election.	[('presidential', 0.04774063382534801), ('COVID-19', 0.006197128312861041), ('“disappear”', 0.00031755281779722867), ('criticized', -0.0009829678529386255), ('that', -0.00510195531982276), ('after', -0.021923748003313617)]	1
860	0	On Sunday, the Observatory said pro-Ankara fighters executed three civilians who were hiding in an industrial part of Ras al-Ain.	[('pro-Ankara', 0.02285299599118578), ('executed', 0.0019448603659901508), ('were', -0.000648965141612211), ('hiding', -0.016823275641018196)]	1
861	0	Since then, drip by drip, other parts of the federal government have had their online content trimmed to omit mention of lesbian, gay, bisexual, transgender and queer people.	[('government', 0.018915839320513404), ('federal', 0.004584103011561629), ('content', 0.0005696940769471448), ('trimmed', -0.0014264974415250998), ('had', -0.009925069317643859)]	1
862	0	Democrat presidential candidate Joe Biden urged members of the U.S. Women’s National Soccer team to keep fighting for equal pay, after a judge threw out their lawsuit claiming discrimination.	[('presidential', 0.039017026435319783), ('National', 0.010732649343890541), ('keep', 2.1289086639477706e-05), ('lawsuit', -0.00035075171359769786), ('Democrat', -0.0093010177635984)]	1
863	1	The destruction of the middle class is destroying democracies and paving the way for authoritarian rule.	[('of', 0.021501792040522178), ('destroying', -0.0017301590907339815), ('rule.', -0.005114624338508397)]	1
864	1	China’s state-run media quickly seized on the obsessions of their American counterparts over the weekend by linking President Donald Trump to “white nationalism”	[('quickly', 0.0175379264398509), ('the', 0.0033542345275092158), ('nationalism”', 0.0014692635200507552), ('weekend', -0.009439338679000238)]	1
865	1	President Donald Trump has picked his favorite weapon to fight the economic fallout from the coronavirus: an elimination of the “payroll tax” on workers’ gross earnings that is used to fund national retirement programs.	[('used', 0.037953386735428404), ('is', 0.005141945685295473), ('elimination', 0.0017780708174575032), ('fallout', 0.0004165523171534591), ('an', -0.004247112939278267), ('programs.', -0.011495253885994356)]	1
866	1	Those areas have been plagued for years by gun and gang-related violence, including Englewood and West Garfield Park.	[('for', 0.01949443144492207), ('gun', 0.005135433837976231), ('Englewood', 0.0)]	1
867	1	It is unsurprising for biological males to destroy female records since men are physiologically stronger than woman, having more muscle mass and a higher bone density.	[('are', 0.018543414358274984), ('and', 0.006232804734715904), ('muscle', 0.001273396801136477), ('physiologically', 0.0), ('records', -0.007368390936292535)]	1
868	1	Consistently, Trump has fed the menacing right-wing misinformation machine by repeatedly insisting that the virus is “going to go away.” He has systematically undermined his own top scientists and is now ignoring them altogether.	[('“going', 0.03612718278882617), ('repeatedly', 0.008108489199313285), ('has', 0.0019856320672554852), ('fed', 0.0008107003653404488), ('by', -0.00030361673159946757), ('Trump', -0.009061453481782972)]	1
869	1	MSNBC anchor Katy Tur on Wednesday boldly declared that there was “almost no middle class” in America.	[('Wednesday', 0.010357302123401184), ('anchor', 0.004851628975914862), ('declared', -0.00491295725930341)]	1
870	1	This was not the president’s first gesture of warmth in the wake of Limbaugh’s sad revelation. The president took to Twitter to cheer him on, saying, “Many people do not know what a great guy & fantastic political talent the great Rush Limbaugh is. There is nobody like him. Looking for a speedy recovery for our friend!”	[('nobody', 0.01841118425715987), ('“Many', 0.006096999524832033), ('Limbaugh', 0.00348583978801789), ('the', 0.0021130831003200678), ('in', 0.0011454059735287714), ('a', 0.0), ('The', -0.00143616812794493), ('sad', -0.0033266479317599364), ('saying,', -0.00800508107495909), ('for', -0.012065448982984278)]	1
871	1	The U.S.-Saudi war in Yemen, the bloody war that Trump continued, over the bipartisan congressional objections, has generated the world’s worst humanitarian crisis, and it is farther than ever from success.	[('it', 0.02134150613620413), ('has', 0.0009269026671030223), ('U.S.-Saudi', -0.0006206150220541773), ('war', -0.002051265807509034), ('ever', -0.008392155488967448), ('in', -0.011819847976442)]	1
872	0	The right-wing media personality, who claimed the 2012 Sandy Hook massacre was a hoax, was sued by the parent of a young boy slain in the attack.	[('2012', 0.017712020294193883), ('parent', 0.004497296894957079), ('the', 0.0013820230246206976), ('who', -0.0013053045828853515), ('Sandy', -0.007529325893775746)]	1
873	1	Since the beginning, Biden has been grasping at the coattails of America’s first black president and relying on his administration’s laurels related to Obamacare, race relations, gun restrictions, and climate change.	[('of', 0.014181306697794004), ('related', 0.006610038995484564), ('coattails', 0.0008831987266805197), ('relations,', -0.000139225155223065), ('first', -0.007728935312394467), ('been', -0.021001859078505172)]	1
874	1	Sen. Bernie Sanders on Tuesday unveiled a massive tax on the wealthiest Americans that aims to diminish income inequality -- a central theme of his campaign -- and at least begin to finance the steep price tags for the numerous government programs the Democratic presidential candidate is proposing.	[('presidential', 0.03327817183460471), ('his', 0.007518070880749521), ('tags', 0.0026947148670312606), ('the', 0.0012304766413062352), ('the', 0.0009680545832266074), ('--', 0.0), ('on', -0.00584065011157884), ('wealthiest', -0.01025770815597083)]	1
875	1	Democrats blocked a coronavirus package on Sunday that would provide economic relief to businesses and Americans suffering from the impact of the coronavirus outbreak	[('coronavirus', 0.012328371199328265), ('outbreak', 0.0023252587075659626), ('Sunday', 0.0006530346270770238), ('would', -0.004947159441047722)]	1
876	1	The harshest attack on Trump and military action against civilians was issued in The Atlantic on Wednesday by former Defense Secretary and retired Marine Corps general Jim Mattis. He hailed peaceful protesters for working for a better future.	[('working', 0.021530751478958336), ('and', 0.008816305089805986), ('The', 0.00559581900650637), ('Secretary', 0.0014129361919094996), ('retired', -0.0021450635216965787), ('against', -0.0037881447640896082), ('Corps', -0.012611809882325322)]	1
877	1	Over 70,000 women in Germany have been subjected to female genital mutilation (FGM), and a further 17,000 young girls are at risk of having the barbaric procedure being committed against them.	[('committed', 0.03579889111619522), ('women', 0.003946514550481362), ('girls', 0.0015438823736422635), ('a', 0.0), ('to', -0.010807501092570617), ('are', -0.01699464180815011)]	1
878	1	Outraged Democrats vowed to appeal a federal judge’s ruling that could undo the US health care law known as Obamacare, saying on Saturday that they will use their new power in Congress to hold Republicans responsible and “expose their lies.”	[('new', 0.026081521229803232), ('federal', 0.009064757417222086), ('as', 0.003385242255755431), ('a', 0.0), ('care', -0.003112863149099756), ('to', -0.006885484729793532), ('Obamacare,', -0.01174219245479744)]	1
879	0	But at its core, there's a basic truth that's unavoidable: ahead of the 2016 cycle, Trump insisted he wouldn't cut any of these social-insurance programs, and ahead of the 2020 cycle, his position is fundamentally different.	[('any', 0.025019804208614434), ('ahead', 0.007761179825180236), ('is', 0.004110950661138067), ('2020', 0.0008352555204102985), ('the', -0.0019360779152624418), ('of', -0.007141058632989721)]	1
880	1	But make no mistake about it: Despite receiving widespread positive attention from many in the press, Ocasio-Cortez’s radical left-wing policy proposals and her socialist ideology present a significant threat to America’s economy and its longstanding commitment to individual liberty. 	[('about', 0.024986215689503925), ('attention', 0.013090631808278859), ('the', 0.002234178086064882), ('widespread', 0.00012178234740960692), ('radical', -0.001901620178855704), ('positive', -0.005653546332373657), ('many', -0.009456214689265517)]	1
881	0	Few would consider a global pandemic reason to celebrate. In fact, many people are suffering, such as those out of work or others who were near retirement and now thrust back into a grueling role. But the pandemic does provide all of us an opportunity to rethink our life philosophies, and reorder our priorities.	[('others', 0.029517572266169956), ('as', 0.0074182023617754824), ('reason', 0.005372197155586831), ('pandemic', 0.001375685757052496), ('retirement', 0.00040419153890059676), ('such', -0.001821956273991089), ('to', -0.003442020328954083), ('work', -0.004432418128011342), ('our', -0.009429249749910093)]	1
